,Token,Timestamp,LTP
519,897537,2019-07-16 12:38:25,1113.4
520,897537,2019-07-16 12:38:26,1113.4
521,897537,2019-07-16 12:38:27,1113.05
522,897537,2019-07-16 12:38:28,1113.4
523,897537,2019-07-16 12:38:29,1113.4
524,897537,2019-07-16 12:38:31,1113.4
525,897537,2019-07-16 12:38:31,1113.4
526,897537,2019-07-16 12:38:32,1113.4
527,897537,2019-07-16 12:38:33,1113.4
528,897537,2019-07-16 12:38:34,1113.4
529,897537,2019-07-16 12:38:35,1113.05
530,897537,2019-07-16 12:38:36,1113.05
531,897537,2019-07-16 12:38:36,1113.05
532,897537,2019-07-16 12:38:37,1113.05
533,897537,2019-07-16 12:38:37,1113.05
534,897537,2019-07-16 12:38:38,1113.0
535,897537,2019-07-16 12:38:39,1113.0
536,897537,2019-07-16 12:38:39,1112.9
537,897537,2019-07-16 12:38:40,1112.9
538,897537,2019-07-16 12:38:41,1112.9
539,897537,2019-07-16 12:38:42,1112.9
540,897537,2019-07-16 12:38:43,1112.9
541,897537,2019-07-16 12:38:44,1113.0
542,897537,2019-07-16 12:38:45,1113.0
543,897537,2019-07-16 12:38:45,1113.0
544,897537,2019-07-16 12:38:46,1112.85
545,897537,2019-07-16 12:38:46,1112.85
546,897537,2019-07-16 12:38:48,1112.85
547,897537,2019-07-16 12:38:49,1112.6
548,897537,2019-07-16 12:38:49,1112.6
549,897537,2019-07-16 12:38:51,1112.9
550,897537,2019-07-16 12:38:51,1112.9
551,897537,2019-07-16 12:38:52,1112.9
552,897537,2019-07-16 12:38:53,1112.9
553,897537,2019-07-16 12:38:54,1112.9
554,897537,2019-07-16 12:38:55,1112.9
555,897537,2019-07-16 12:38:57,1112.85
556,897537,2019-07-16 12:38:58,1112.85
557,897537,2019-07-16 12:38:58,1112.6
558,897537,2019-07-16 12:38:59,1112.6
559,897537,2019-07-16 12:39:00,1112.8
560,897537,2019-07-16 12:39:01,1112.8
561,897537,2019-07-16 12:39:01,1112.8
562,897537,2019-07-16 12:39:03,1112.8
563,897537,2019-07-16 12:39:03,1112.95
564,897537,2019-07-16 12:39:04,1113.0
565,897537,2019-07-16 12:39:05,1113.0
566,897537,2019-07-16 12:39:06,1113.0
567,897537,2019-07-16 12:39:06,1113.0
568,897537,2019-07-16 12:39:08,1113.0
569,897537,2019-07-16 12:39:09,1113.0
570,897537,2019-07-16 12:39:09,1112.95
571,897537,2019-07-16 12:39:10,1112.95
572,897537,2019-07-16 12:39:10,1112.95
573,897537,2019-07-16 12:39:12,1112.95
574,897537,2019-07-16 12:39:13,1112.95
575,897537,2019-07-16 12:39:15,1112.95
576,897537,2019-07-16 12:39:16,1112.95
577,897537,2019-07-16 12:39:16,1112.95
578,897537,2019-07-16 12:39:17,1113.0
579,897537,2019-07-16 12:39:17,1113.0
580,897537,2019-07-16 12:39:18,1113.1
581,897537,2019-07-16 12:39:19,1113.0
582,897537,2019-07-16 12:39:20,1113.4
583,897537,2019-07-16 12:39:21,1113.0
584,897537,2019-07-16 12:39:21,1113.0
585,897537,2019-07-16 12:39:22,1113.0
586,897537,2019-07-16 12:39:22,1113.4
